;Emissions DM;Emissions OM;H_ice;H_plb;H_source;P_ice;P_ice_no_bonus;P_ice_with_bonus;P_in_hp;P_source;P_spotmarket;Q_demand;Q_ice;Q_out_hp;Q_plb;enw_to_spotmarket
2019-01-01 00:00:00;0.7265461837544279;0.34809125604790325;0.0;0.0;0.0;0.0;0.0;0.0;1.2162706624293096;1.2162706624293096;0.0;3.045136364;0.0;3.045136364;0.0;0.0
2019-01-01 01:00:00;0.7069276217159676;0.3132183031847047;0.0;0.0;0.0;0.0;0.0;0.0;1.2151470195601661;1.2151470195601661;0.0;3.041931545;0.0;3.041931545;0.0;0.0
2019-01-01 02:00:00;0.7500645544315417;0.3230981077292805;0.0;0.0;0.0;0.0;0.0;0.0;1.274030557241085;1.274030557241085;0.0;3.209877327;0.0;3.209877327;0.0;0.0
2019-01-01 03:00:00;0.7695886835516225;0.31665476325940756;0.0;0.0;0.0;0.0;0.0;0.0;1.269604456819993;1.269604456819993;0.0;3.197253342;0.0;3.197253342;0.0;0.0
2019-01-01 04:00:00;0.7733416198818247;0.3077238923207837;0.0;0.0;0.0;0.0;0.0;0.0;1.2766806782000424;1.2766806782000424;0.0;3.217435919;0.0;3.217435919;0.0;0.0
2019-01-01 05:00:00;0.8212660268907997;0.31904987940146656;0.0;0.0;0.0;0.0;0.0;0.0;1.3562759253228054;1.3562759253228054;0.0;3.44445499;0.0;3.44445499;0.0;0.0
2019-01-01 06:00:00;0.8279905129755277;0.3129470522312493;0.0;0.0;0.0;0.0;0.0;0.0;1.3712987068242155;1.3712987068242155;0.0;3.551453508;0.0;3.551453508;0.0;0.0
2019-01-01 07:00:00;0.8636306533538506;0.32354579195734445;0.0;0.0;0.0;0.0;0.0;0.0;1.4412867381878387;1.4412867381878387;0.0;3.686920168;0.0;3.686920168;0.0;0.0
2019-01-01 08:00:00;0.8550871537511013;0.3157601486109404;0.0;0.0;0.0;0.0;0.0;0.0;1.4320468125385455;1.4320468125385455;0.0;3.727509179;0.0;3.727509179;0.0;0.0
2019-01-01 09:00:00;0.916418196084459;0.33926762776915637;0.0;0.0;0.0;0.0;0.0;0.0;1.508378062451496;1.508378062451496;0.0;3.948726767;0.0;3.948726767;0.0;0.0
2019-01-01 10:00:00;0.9264088580789093;0.33091724705634845;0.0;0.0;0.0;0.0;0.0;0.0;1.499990392930124;1.499990392930124;0.0;3.924418243;0.0;3.924418243;0.0;0.0
2019-01-01 11:00:00;0.8747158286493404;0.3018459215853618;0.0;0.0;0.0;0.0;0.0;0.0;1.420566431494188;1.420566431494188;0.0;3.694237587;0.0;3.694237587;0.0;0.0
2019-01-01 12:00:00;0.8652218088259006;0.29920725378716945;0.0;0.0;0.0;0.0;0.0;0.0;1.4167734474756406;1.4167734474756406;0.0;3.683245041;0.0;3.683245041;0.0;0.0
2019-01-01 13:00:00;0.8488780292992043;0.29380028765200067;0.0;0.0;0.0;0.0;0.0;0.0;1.389347184048777;1.389347184048777;0.0;3.603760271;0.0;3.603760271;0.0;0.0
2019-01-01 14:00:00;0.8709677342885693;0.3031633753691844;0.0;0.0;0.0;0.0;0.0;0.0;1.4281924902643257;1.4281924902643257;0.0;3.716338867;0.0;3.716338867;0.0;0.0
2019-01-01 15:00:00;0.8733588579758551;0.3233315230527378;0.0;0.0;0.0;0.0;0.0;0.0;1.445452200224393;1.445452200224393;0.0;3.766359683;0.0;3.766359683;0.0;0.0
