date;heat_demand;temp_feed_flow;temp_back_flow;hp_P_max;hp_P_min;hp_c_1;hp_c_0;ice_P_max_woDH;ice_eta_el_max;ice_P_min_woDH;ice_eta_el_min;ice_H_L_FG_share_max;ice_H_L_FG_share_min;ice_Q_in;el_spot_price;gas_price;co2_price;ef_om;ef_dm
25.06.2019 04:00;0.916985145;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;27.29;13.925;24.93;0.382843462;0.67559712
25.06.2019 05:00;1.237284624;67;42;1.357168001;0.523027527;3.62512117;-0.603199545;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;33.5;13.925;24.93;0.4210854;0.702399988
25.06.2019 06:00;1.025434014;67;42;1.357168001;0.523027527;3.62512117;-0.603199545;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;43.91;13.925;24.93;0.435269488;0.701060395
25.06.2019 07:00;0.885980447;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;49.18;13.925;24.93;0.424790718;0.700940756
25.06.2019 08:00;0.852381708;67;42;1.357168001;0.523027527;3.62512117;-0.603199545;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;40.96;13.925;24.93;0.397798323;0.698942512
25.06.2019 09:00;0.756619162;65;42;1.350209571;0.516209475;3.7211117;-0.594918198;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;37.77;13.925;24.93;0.371061068;0.708693471
25.06.2019 10:00;0.832527639;67;42;1.357168001;0.523027527;3.62512117;-0.603199545;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;36.45;13.925;24.93;0.349196959;0.714848272
25.06.2019 11:00;0.823551927;67;42;1.357168001;0.523027527;3.62512117;-0.603199545;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;34.92;13.925;24.93;0.33431716;0.719541967
25.06.2019 12:00;0.785062715;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;33.8;13.925;24.93;0.327700976;0.719792222
25.06.2019 13:00;0.786720116;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;33.9;13.925;24.93;0.32978257;0.721385218
25.06.2019 14:00;0.766983645;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;34.91;13.925;24.93;0.345127662;0.724468899
25.06.2019 15:00;0.828602647;67;42;1.357168001;0.523027527;3.62512117;-0.603199545;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;36.93;13.925;24.93;0.376304867;0.724263158
25.06.2019 16:00;0.919978957;67;42;1.357168001;0.523027527;3.62512117;-0.603199545;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;49.22;13.925;24.93;0.42507831;0.716304667
25.06.2019 17:00;0.869740993;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;61.53;13.925;24.93;0.477824145;0.711811435
25.06.2019 18:00;0.920098176;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;74.8;13.925;24.93;0.528723036;0.706505867
25.06.2019 19:00;0.810769241;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;73.09;13.925;24.93;0.552744865;0.711079848
25.06.2019 20:00;0.829830601;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;61.92;13.925;24.93;0.553218574;0.71431833
25.06.2019 21:00;0.77523717;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;46.27;13.925;24.93;0.543104453;0.715876208
25.06.2019 22:00;0.711473009;67;42;1.357168001;0.523027527;3.62512117;-0.603199545;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;37.4;13.925;24.93;0.534077735;0.722930594
25.06.2019 23:00;0.684225716;67;42;1.357168001;0.523027527;3.62512117;-0.603199545;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;37.34;13.925;24.93;0.520238755;0.717167458
26.06.2019 00:00;0.657887616;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;33.37;13.925;24.93;0.523579096;0.716218261
26.06.2019 01:00;0.688402823;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;33.31;13.925;24.93;0.518695731;0.716033314
26.06.2019 02:00;0.688959279;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;31.3;13.925;24.93;0.507126074;0.71595413
26.06.2019 03:00;0.702339097;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;31.08;13.925;24.93;0.496420053;0.713155734
26.06.2019 04:00;0.797285469;66;43;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;30.87;13.925;24.93;0.49727342;0.715643499
26.06.2019 05:00;1.08617029;67;42;1.357168001;0.523027527;3.62512117;-0.603199545;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;44.45;13.925;24.93;0.495309237;0.71268948
26.06.2019 06:00;0.925886378;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;59.82;13.925;24.93;0.474438888;0.701711737
26.06.2019 07:00;0.805626707;67;43;1.357168001;0.523027527;3.62512117;-0.603199545;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;60.08;13.925;24.93;0.437902256;0.703258917
26.06.2019 08:00;0.728135748;66;43;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;48.44;13.925;24.93;0.394647784;0.705134542
26.06.2019 09:00;0.773720871;68;43;1.361681944;0.526368781;3.572932605;-0.603293672;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;38.09;13.925;24.93;0.359700868;0.704501802
26.06.2019 10:00;0.734714668;66;43;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;36.7;13.925;24.93;0.325047545;0.698282568
26.06.2019 11:00;0.727300167;66;43;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;35.08;13.925;24.93;0.29880403;0.687866281
26.06.2019 12:00;0.740716531;67;43;1.357168001;0.523027527;3.62512117;-0.603199545;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;33.09;13.925;24.93;0.282732233;0.673373947
26.06.2019 13:00;0.701704218;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;31.88;13.925;24.93;0.278036338;0.671688155
26.06.2019 14:00;0.726676348;66;43;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;30.89;13.925;24.93;0.278516238;0.671284795
26.06.2019 15:00;0.764203429;66;43;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;31.47;13.925;24.93;0.284094905;0.666534843
26.06.2019 16:00;0.887262196;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;34.27;13.925;24.93;0.315002896;0.678246593
26.06.2019 17:00;0.916572303;66;43;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;38.98;13.925;24.93;0.355036795;0.68610454
26.06.2019 18:00;0.820743964;66;43;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;49.92;13.925;24.93;0.392557404;0.697124844
26.06.2019 19:00;0.77572957;66;43;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;48.88;13.925;24.93;0.411695407;0.6939299
26.06.2019 20:00;0.774380207;66;43;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;38.97;13.925;24.93;0.401269229;0.679794344
26.06.2019 21:00;0.731471507;66;43;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;36.7;13.925;24.93;0.388335217;0.664081394
26.06.2019 22:00;0.744286157;66;43;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;30.57;13.925;24.93;0.369162639;0.647471863
26.06.2019 23:00;0.721508002;66;43;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;28;13.925;24.93;0.350049638;0.626249966
27.06.2019 00:00;0.728411812;66;43;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;26.53;13.925;24.93;0.336672878;0.616653207
27.06.2019 01:00;0.743219554;66;43;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;25.03;13.925;24.93;0.323195063;0.599661991
27.06.2019 02:00;0.775493568;66;43;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;26.03;13.925;24.93;0.325986439;0.595923802
27.06.2019 03:00;0.796693266;66;43;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;27.06;13.925;24.93;0.34132631;0.608489452
27.06.2019 04:00;0.927375024;66;43;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;30.03;13.925;24.93;0.366150978;0.635132093
27.06.2019 05:00;1.179570697;66;43;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;35.72;13.925;24.93;0.380674495;0.650848501
27.06.2019 06:00;1.089466452;67;43;1.357168001;0.523027527;3.62512117;-0.603199545;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;43.29;13.925;24.93;0.377264561;0.662585741
27.06.2019 07:00;0.945446456;66;43;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;42.1;13.925;24.93;0.352362557;0.661409427
27.06.2019 08:00;0.894535417;66;43;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;36.5;13.925;24.93;0.319417264;0.657891946
27.06.2019 09:00;0.816119157;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;34.56;13.925;24.93;0.291963896;0.648883678
27.06.2019 10:00;0.867565158;67;42;1.357168001;0.523027527;3.62512117;-0.603199545;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;34.47;13.925;24.93;0.27379209;0.641596107
27.06.2019 11:00;0.864508996;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;31.97;13.925;24.93;0.25465438;0.633226547
27.06.2019 12:00;0.871753535;67;42;1.357168001;0.523027527;3.62512117;-0.603199545;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;30.93;13.925;24.93;0.250354637;0.637203713
27.06.2019 13:00;0.821434441;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;30.91;13.925;24.93;0.252198231;0.633847394
27.06.2019 14:00;0.831974068;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;31.31;13.925;24.93;0.262126244;0.64150144
27.06.2019 15:00;0.80056209;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;31.94;13.925;24.93;0.275982906;0.646452684
27.06.2019 16:00;0.894517346;67;42;1.357168001;0.523027527;3.62512117;-0.603199545;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;35.98;13.925;24.93;0.304173357;0.655914431
27.06.2019 17:00;0.936677094;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;41.9;13.925;24.93;0.350085617;0.670634243
27.06.2019 18:00;0.909828378;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;54.11;13.925;24.93;0.384317757;0.670488057
27.06.2019 19:00;0.889634062;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;52.23;13.925;24.93;0.412824381;0.669024097
27.06.2019 20:00;0.891228315;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;44.02;13.925;24.93;0.425066389;0.668204964
27.06.2019 21:00;0.823206135;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;41.17;13.925;24.93;0.429758608;0.669501569
27.06.2019 22:00;0.812485879;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;35.58;13.925;24.93;0.420405006;0.658958649
27.06.2019 23:00;0.776573291;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;31.44;13.925;24.93;0.407550886;0.640842322
28.06.2019 00:00;0.796324741;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;31.68;13.925;24.93;0.408291899;0.628666289
28.06.2019 01:00;0.809066398;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;32.97;13.925;24.93;0.419687944;0.629831306
28.06.2019 02:00;0.857636279;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;33.89;13.925;24.93;0.431913919;0.633839154
28.06.2019 03:00;0.874237797;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;32.8;13.925;24.93;0.446255856;0.63917216
28.06.2019 04:00;1.022728609;67;42;1.357168001;0.523027527;3.62512117;-0.603199545;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;32.85;13.925;24.93;0.463914522;0.646651208
28.06.2019 05:00;1.290302715;67;42;1.357168001;0.523027527;3.62512117;-0.603199545;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;49.41;13.925;24.93;0.487828543;0.663190671
28.06.2019 06:00;1.160642922;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;61.98;13.925;24.93;0.475564644;0.66204754
28.06.2019 07:00;1.057645047;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;61.66;13.925;24.93;0.438305783;0.658464007
28.06.2019 08:00;0.906226991;65;42;1.350209571;0.516209475;3.7211117;-0.594918198;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;49.28;13.925;24.93;0.397204656;0.661914111
28.06.2019 09:00;1.006568992;68;42;1.361681944;0.526368781;3.572932605;-0.603293672;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;43.99;13.925;24.93;0.357347447;0.661498493
28.06.2019 10:00;0.897172511;66;41;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;39.53;13.925;24.93;0.335742633;0.662717208
28.06.2019 11:00;0.884717123;65;41;1.350209571;0.516209475;3.7211117;-0.594918198;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;36.75;13.925;24.93;0.314799092;0.662843991
28.06.2019 12:00;0.863965247;66;41;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;34.33;13.925;24.93;0.299869602;0.654204373
28.06.2019 13:00;0.808438341;66;41;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;33.89;13.925;24.93;0.294554007;0.642169067
28.06.2019 14:00;0.809310171;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;33.91;13.925;24.93;0.30407278;0.64198653
28.06.2019 15:00;0.862649847;66;41;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;34.4;13.925;24.93;0.326007677;0.645324321
28.06.2019 16:00;0.890338505;67;42;1.357168001;0.523027527;3.62512117;-0.603199545;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;39.04;13.925;24.93;0.371610431;0.655669851
28.06.2019 17:00;0.848097501;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;54.13;13.925;24.93;0.431820832;0.664081184
28.06.2019 18:00;0.833722753;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;66.53;13.925;24.93;0.483573727;0.660186717
28.06.2019 19:00;0.820457214;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;66.06;13.925;24.93;0.51463087;0.660002069
28.06.2019 20:00;0.801664983;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;54.73;13.925;24.93;0.526172717;0.665767806
28.06.2019 21:00;0.819296094;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;48.54;13.925;24.93;0.51973032;0.665273376
28.06.2019 22:00;0.829425107;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;39.05;13.925;24.93;0.502610192;0.658639257
28.06.2019 23:00;0.792589166;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;35.24;13.925;24.93;0.472295271;0.641651282
29.06.2019 00:00;0.789558554;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;31.63;13.925;24.93;0.458427247;0.625888728
29.06.2019 01:00;0.803907094;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;29.88;13.925;24.93;0.439451242;0.605614276
29.06.2019 02:00;0.818985349;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;29.13;13.925;24.93;0.429870396;0.59531076
29.06.2019 03:00;0.832968035;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;29.52;13.925;24.93;0.425349599;0.589867196
29.06.2019 04:00;0.843363848;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;28.76;13.925;24.93;0.416088782;0.584346461
29.06.2019 05:00;0.914409383;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;30.06;13.925;24.93;0.403250527;0.591958176
29.06.2019 06:00;1.044056906;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;31.48;13.925;24.93;0.368826225;0.597431932
29.06.2019 07:00;1.089108048;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;30.15;13.925;24.93;0.326993662;0.590802133
29.06.2019 08:00;1.054014419;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;30.15;13.925;24.93;0.28728236;0.588456661
29.06.2019 09:00;0.964539397;67;42;1.357168001;0.523027527;3.62512117;-0.603199545;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;28.07;13.925;24.93;0.253122985;0.580503291
29.06.2019 10:00;0.895146126;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;28.01;13.925;24.93;0.235392737;0.576582299
29.06.2019 11:00;0.85651837;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;28.01;13.925;24.93;0.221340048;0.564799831
29.06.2019 12:00;0.807521306;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;25.82;13.925;24.93;0.217029231;0.563400357
29.06.2019 13:00;0.782040907;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;25.06;13.925;24.93;0.221948163;0.563799484
29.06.2019 14:00;0.800449893;66;41;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;25.19;13.925;24.93;0.235091335;0.566840966
29.06.2019 15:00;0.824848824;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;26.39;13.925;24.93;0.260500883;0.576299317
29.06.2019 16:00;0.874388578;67;41;1.357168001;0.523027527;3.62512117;-0.603199545;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;30.18;13.925;24.93;0.326500417;0.615146402
29.06.2019 17:00;0.848817466;66;41;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;40;13.925;24.93;0.395041463;0.633592345
29.06.2019 18:00;0.818878929;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;52.46;13.925;24.93;0.454579802;0.636565669
29.06.2019 19:00;0.745498688;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;56.23;13.925;24.93;0.481926493;0.635804504
29.06.2019 20:00;0.771795655;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;49.95;13.925;24.93;0.477062776;0.636179629
29.06.2019 21:00;0.769528205;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;41.03;13.925;24.93;0.450644115;0.637088032
29.06.2019 22:00;0.747496857;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;35.61;13.925;24.93;0.421941649;0.634396566
29.06.2019 23:00;0.706446139;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;30.41;13.925;24.93;0.387117613;0.613372439
30.06.2019 00:00;0.686225875;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;26.9;13.925;24.93;0.337962728;0.586833315
30.06.2019 01:00;0.722120247;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;21.55;13.925;24.93;0.306087986;0.570346749
30.06.2019 02:00;0.698840136;66;43;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;17.13;13.925;24.93;0.287418273;0.558723545
30.06.2019 03:00;0.693324567;66;42;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;14.92;13.925;24.93;0.266373936;0.548173277
30.06.2019 04:00;0.708847119;66;43;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;10.16;13.925;24.93;0.253191141;0.543757702
30.06.2019 05:00;0.73285061;66;43;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;12.26;13.925;24.93;0.239548428;0.546419516
30.06.2019 06:00;0.825926666;66;43;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;13.38;13.925;24.93;0.224926908;0.546957372
